event_date,event_timestamp,event_name,event_previous_timestamp,event_server_timestamp_offset,user_id,user_first_touch_timestamp,platform,is_active_user
20230626,1.69E+15,1,1.69E+15,261369,3313,1.67E+15,1,0
20230626,1.69E+15,3,1.69E+15,262357,21742,1.69E+15,1,0
20230605,1.69E+15,1,1.69E+15,254894,31,1.69E+15,1,0
20230605,1.69E+15,1,1.69E+15,164982,19133,1.69E+15,1,0
20230605,1.69E+15,3,1.69E+15,286258,32,1.69E+15,1,0
20230605,1.69E+15,3,1.69E+15,472084,19131,1.69E+15,1,0
20230605,1.69E+15,1,1.69E+15,306238,17745,1.68E+15,1,0
20230605,1.69E+15,3,1.69E+15,648554,17834,1.68E+15,1,0
20230605,1.69E+15,3,1.69E+15,214887,18945,1.68E+15,1,0
20230605,1.69E+15,3,1.69E+15,118571,19166,1.68E+15,1,0
20230605,1.69E+15,3,1.69E+15,152912,33,1.69E+15,1,0
20230526,1.69E+15,1,1.69E+15,206434,18310,1.69E+15,1,0
20230526,1.69E+15,17,,258243,8771,1.68E+15,1,0
20230526,1.69E+15,1,1.69E+15,267403,18277,1.69E+15,1,0
20230526,1.69E+15,1,,2199244,34,1.69E+15,2,0
20230526,1.69E+15,1,1.69E+15,80688,9314,1.68E+15,2,0
20230726,1.69E+15,1,1.69E+15,470950,24933,1.69E+15,1,1
20230726,1.69E+15,3,1.69E+15,366676,19756,1.69E+15,1,1
20230726,1.69E+15,6,1.69E+15,124137,14863,1.68E+15,1,1
20230726,1.69E+15,6,1.69E+15,316301,12124,1.68E+15,1,0
20230726,1.69E+15,1,1.69E+15,212918,12482,1.68E+15,1,1
20230726,1.69E+15,13,1.69E+15,261088,12482,1.68E+15,1,1
20230726,1.69E+15,1,1.69E+15,548974,24825,1.69E+15,1,1
20230726,1.69E+15,1,1.69E+15,316416,17379,1.68E+15,1,1
20230612,1.69E+15,3,1.69E+15,90513,17364,1.68E+15,1,0
20230612,1.69E+15,1,1.69E+15,1706092,19231,1.67E+15,2,0
20230612,1.69E+15,3,1.69E+15,182385,17188,1.67E+15,1,0
20230612,1.69E+15,3,1.69E+15,208380,19589,1.69E+15,1,0
20230703,1.69E+15,1,1.69E+15,369494,22649,1.69E+15,1,0
20230703,1.69E+15,1,1.69E+15,145748,21139,1.69E+15,1,0
20230703,1.69E+15,3,1.69E+15,145100,16327,1.68E+15,1,0
20230703,1.69E+15,1,1.69E+15,117886,19539,1.69E+15,1,0
20230511,1.68E+15,3,1.68E+15,1667328,16781,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,159174,11160,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,218625,13220,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,184437,15708,1.68E+15,1,0
20230511,1.68E+15,12,1.68E+15,134153,16749,1.68E+15,1,0
20230601,1.69E+15,1,1.69E+15,280397,2506,1.67E+15,1,0
20230601,1.69E+15,3,1.69E+15,339294,18873,1.69E+15,1,0
20230601,1.69E+15,1,1.69E+15,260824,17903,1.68E+15,1,0
20230601,1.69E+15,1,1.69E+15,137134,18737,1.68E+15,1,0
20230601,1.69E+15,7,1.68E+15,251442,12827,1.68E+15,1,0
20230921,1.7E+15,14,1.7E+15,476678,34805,1.7E+15,2,1
20230921,1.7E+15,14,1.7E+15,371893,34308,1.7E+15,1,1
20230921,1.7E+15,1,1.7E+15,505844,34531,1.7E+15,2,1
20230921,1.7E+15,1,1.7E+15,696,34883,1.7E+15,2,1
20230921,1.7E+15,3,1.7E+15,447267,34850,1.7E+15,1,1
20230626,1.69E+15,3,1.69E+15,745754,19678,1.69E+15,1,0
20230806,1.69E+15,9,1.69E+15,535375,26029,1.69E+15,2,1
20230806,1.69E+15,9,1.69E+15,648103,25793,1.69E+15,2,1
20230806,1.69E+15,5,,156186,26069,1.69E+15,2,1
20230806,1.69E+15,1,1.69E+15,160440,35,1.69E+15,1,1
20230806,1.69E+15,1,1.69E+15,308101,14520,1.68E+15,1,1
20230806,1.69E+15,1,1.69E+15,188226,22902,1.69E+15,1,1
20230806,1.69E+15,5,1.69E+15,199459,17803,1.68E+15,1,1
20230806,1.69E+15,9,1.69E+15,161509,9331,1.68E+15,1,1
20230514,1.68E+15,6,1.68E+15,401962,11655,1.68E+15,2,0
20230528,1.69E+15,1,1.69E+15,384024,16554,1.68E+15,1,0
20230617,1.69E+15,1,1.69E+15,146072,13569,1.68E+15,1,0
20230617,1.69E+15,3,1.69E+15,2287133,17909,1.68E+15,1,0
20230617,1.69E+15,1,1.69E+15,633291,17330,1.68E+15,1,0
20230715,1.69E+15,3,1.69E+15,216755,21712,1.68E+15,1,0
20230715,1.69E+15,3,1.69E+15,193966,17001,1.68E+15,1,0
20230715,1.69E+15,1,1.69E+15,218335,23615,1.69E+15,1,0
20230715,1.69E+15,10,1.69E+15,1113804,23598,1.69E+15,2,0
20230518,1.68E+15,3,1.68E+15,204628,10663,1.68E+15,1,0
20230518,1.68E+15,1,1.68E+15,136044,17467,1.68E+15,1,0
20230518,1.68E+15,6,1.68E+15,217531,12347,1.68E+15,1,0
20230518,1.68E+15,1,1.68E+15,113721,15856,1.68E+15,1,0
20230518,1.68E+15,3,1.68E+15,128000,17537,1.67E+15,1,0
20230611,1.69E+15,1,1.69E+15,1386961,19662,1.69E+15,2,0
20230611,1.69E+15,1,1.69E+15,1813616,19674,1.69E+15,1,0
20230604,1.69E+15,1,1.69E+15,137469,16803,1.68E+15,1,0
20230604,1.69E+15,1,1.69E+15,112975,36,1.69E+15,1,0
20230604,1.69E+15,1,1.69E+15,225472,19053,1.69E+15,2,0
20230604,1.69E+15,1,1.69E+15,166,1915,1.69E+15,2,0
20230529,1.69E+15,3,1.69E+15,200322,18520,1.69E+15,1,0
20230529,1.69E+15,1,1.69E+15,302212,18257,1.68E+15,1,0
20230529,1.69E+15,1,1.69E+15,281070,8522,1.67E+15,1,0
20230529,1.69E+15,3,1.69E+15,347837,14103,1.68E+15,1,0
20230529,1.69E+15,1,1.69E+15,201088,17364,1.68E+15,1,0
20231115,1.7E+15,1,1.7E+15,568,383,1.7E+15,2,1
20231115,1.7E+15,1,1.7E+15,398509,45189,1.7E+15,1,1
20231115,1.7E+15,3,1.7E+15,680562,45254,1.67E+15,1,1
20230512,1.68E+15,1,1.68E+15,164778,16391,1.68E+15,2,0
20230516,1.68E+15,1,1.68E+15,623147,17310,1.68E+15,2,0
20230516,1.68E+15,1,1.68E+15,643194,17273,1.68E+15,2,0
20231127,1.7E+15,3,1.7E+15,279,47180,1.7E+15,2,1
20231127,1.7E+15,1,1.7E+15,660205,46733,1.7E+15,2,1
20231127,1.7E+15,1,1.7E+15,878,2527,1.67E+15,2,1
20231127,1.7E+15,5,1.7E+15,825,47025,1.7E+15,2,1
20231127,1.7E+15,1,1.7E+15,1987133,45833,1.67E+15,1,1
20231127,1.7E+15,9,1.7E+15,194023,19969,1.7E+15,1,1
20231127,1.7E+15,3,1.7E+15,292162,47054,1.7E+15,1,1
20231127,1.7E+15,1,1.7E+15,1001078,47165,1.7E+15,1,1
20231127,1.7E+15,11,1.7E+15,232227,47189,1.7E+15,1,1
20230702,1.69E+15,1,1.69E+15,155643,16327,1.68E+15,1,0
20230702,1.69E+15,3,1.69E+15,319231,21831,1.69E+15,1,0
20230702,1.69E+15,1,1.69E+15,256258,22579,1.68E+15,1,0
20230501,1.68E+15,1,1.68E+15,208267,37,1.68E+15,1,0
20230501,1.68E+15,5,1.68E+15,187544,15269,1.68E+15,1,0
20230501,1.68E+15,3,1.68E+15,961343,2592,1.68E+15,1,0
20230501,1.68E+15,6,1.68E+15,201022,15157,1.68E+15,1,0
20230501,1.68E+15,1,1.68E+15,199253,15732,1.68E+15,1,0
20230501,1.68E+15,3,1.68E+15,111407,11459,1.68E+15,1,0
20230626,1.69E+15,1,1.69E+15,306184,21569,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,124012,21319,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,410506,21735,1.69E+15,1,0
20230626,1.69E+15,1,1.69E+15,121177,21154,1.69E+15,1,0
20230626,1.69E+15,1,1.69E+15,470885,21566,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,260054,21748,1.69E+15,1,0
20230626,1.69E+15,1,1.69E+15,129351,21758,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,119778,21798,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,124884,21831,1.69E+15,1,0
20230626,1.69E+15,1,1.69E+15,131489,12618,1.67E+15,1,0
20230605,1.69E+15,1,1.69E+15,351114,19133,1.69E+15,1,0
20230605,1.69E+15,1,1.69E+15,417760,19088,1.69E+15,1,0
20230605,1.69E+15,1,1.69E+15,336543,16667,1.68E+15,1,0
20230605,1.69E+15,1,1.69E+15,241747,12347,1.68E+15,1,0
20230605,1.69E+15,3,1.69E+15,243420,9556,1.68E+15,1,0
20230605,1.69E+15,1,1.69E+15,96058,19082,1.68E+15,1,0
20230605,1.69E+15,1,1.69E+15,284770,19145,1.69E+15,1,0
20230605,1.69E+15,1,1.69E+15,117135,13634,1.68E+15,2,0
20230526,1.69E+15,1,1.69E+15,139783,16959,1.68E+15,1,0
20230526,1.69E+15,3,1.69E+15,653200,17534,1.68E+15,1,0
20230526,1.69E+15,3,1.68E+15,215134,17162,1.68E+15,1,0
20230726,1.69E+15,3,1.69E+15,217162,24266,1.69E+15,1,1
20230726,1.69E+15,1,1.69E+15,471420,18090,1.68E+15,1,1
20230726,1.69E+15,1,1.69E+15,213488,15244,1.68E+15,1,1
20230726,1.69E+15,13,,354649,24818,1.67E+15,1,1
20230612,1.69E+15,18,1.69E+15,2405241,9361,1.68E+15,2,0
20230703,1.69E+15,1,1.69E+15,342535,22659,1.69E+15,1,0
20230703,1.69E+15,3,1.69E+15,198741,22590,1.69E+15,1,0
20230703,1.69E+15,3,1.69E+15,131154,1589,1.69E+15,1,0
20230703,1.69E+15,3,1.69E+15,217768,22626,1.69E+15,1,0
20230703,1.69E+15,1,1.69E+15,198993,20265,1.69E+15,1,0
20230703,1.69E+15,3,1.69E+15,1125255,22419,1.69E+15,1,0
20230511,1.68E+15,1,1.68E+15,339727,15364,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,1308429,16781,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,219142,16510,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,186510,16771,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,135355,16738,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,165904,11438,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,90861,16517,1.68E+15,1,0
20230601,1.69E+15,3,1.69E+15,106530,18844,1.69E+15,1,0
20230601,1.69E+15,5,1.69E+15,135414,10157,1.68E+15,1,0
20230601,1.69E+15,3,1.69E+15,204014,5546,1.67E+15,1,0
20230921,1.7E+15,9,1.7E+15,1667833,34935,1.7E+15,2,1
20230921,1.7E+15,1,1.7E+15,630147,38,1.7E+15,2,1
20230921,1.7E+15,1,1.7E+15,1066785,31904,1.69E+15,2,1
20230921,1.7E+15,9,1.7E+15,1254675,34943,1.7E+15,2,1
20230921,1.7E+15,1,1.7E+15,518435,34893,1.7E+15,1,1
20230626,1.69E+15,3,1.69E+15,218409,17587,1.67E+15,1,0
20230626,1.69E+15,1,1.69E+15,356068,21533,1.69E+15,1,0
20230806,1.69E+15,3,1.69E+15,181440,26060,1.69E+15,1,1
20230806,1.69E+15,1,1.69E+15,108726,13959,1.68E+15,1,1
20230806,1.69E+15,1,1.69E+15,217302,16345,1.68E+15,1,1
20230621,1.69E+15,3,1.69E+15,351612,12124,1.68E+15,1,0
20230621,1.69E+15,5,1.69E+15,214242,14182,1.68E+15,1,0
20230621,1.69E+15,3,1.69E+15,203024,3942,1.67E+15,1,0
20230621,1.69E+15,1,1.69E+15,232608,16550,1.67E+15,1,0
20230514,1.68E+15,1,1.68E+15,481,5556,1.67E+15,2,0
20230514,1.68E+15,2,1.68E+15,555835,14261,1.68E+15,2,0
20230528,1.69E+15,3,1.69E+15,362124,16163,1.68E+15,1,0
20230528,1.69E+15,1,1.69E+15,591660,17766,1.68E+15,1,0
20230617,1.69E+15,1,1.69E+15,173846,17911,1.68E+15,1,0
20230617,1.69E+15,3,1.69E+15,116258,2990,1.68E+15,1,0
20230715,1.69E+15,16,,228903,39,1.69E+15,1,0
20230715,1.69E+15,1,1.69E+15,322587,23610,1.69E+15,1,0
20230715,1.69E+15,3,1.69E+15,371119,23403,1.69E+15,1,0
20230518,1.68E+15,1,1.68E+15,168702,16977,1.68E+15,1,0
20230518,1.68E+15,5,1.68E+15,155106,16648,1.68E+15,1,0
20230611,1.69E+15,15,,541338,40,1.69E+15,2,0
20230611,1.69E+15,1,1.69E+15,5479884,16233,1.67E+15,2,0
20230611,1.69E+15,1,1.69E+15,202948,17168,1.68E+15,2,0
20230604,1.69E+15,1,1.69E+15,949037,19061,1.69E+15,1,0
20230529,1.69E+15,6,1.68E+15,466,17069,1.68E+15,2,0
20230529,1.69E+15,3,1.69E+15,200321,18520,1.69E+15,1,0
20230529,1.69E+15,6,1.69E+15,154448,18513,1.69E+15,1,0
20230529,1.69E+15,1,1.68E+15,232685,5964,1.67E+15,1,0
20231115,1.7E+15,1,1.7E+15,168251,41,1.7E+15,2,1
20230512,1.68E+15,16,,399458,42,1.68E+15,1,0
20230512,1.68E+15,1,1.68E+15,1104829,13013,1.68E+15,2,0
20230512,1.68E+15,1,1.68E+15,705798,16859,1.68E+15,2,0
20230516,1.68E+15,5,1.68E+15,177983,17337,1.68E+15,1,0
20230516,1.68E+15,6,1.68E+15,615171,15524,1.68E+15,1,0
20230516,1.68E+15,1,1.68E+15,151848,12161,1.68E+15,1,0
20230516,1.68E+15,1,1.68E+15,373019,9860,1.68E+15,1,0
20230516,1.68E+15,1,1.68E+15,254171,15638,1.68E+15,1,0
20230516,1.68E+15,1,1.68E+15,803881,12686,1.68E+15,2,0
20230516,1.68E+15,6,1.68E+15,438,5556,1.67E+15,2,0
20230516,1.68E+15,1,1.68E+15,4957745,17316,1.68E+15,2,0
20231127,1.7E+15,1,1.7E+15,522801,47244,1.7E+15,2,1
20231127,1.7E+15,3,1.7E+15,409,383,1.7E+15,2,1
20231127,1.7E+15,1,1.7E+15,264686,42488,1.7E+15,1,1
20231127,1.7E+15,3,1.7E+15,744076,47178,1.7E+15,1,1
20231127,1.7E+15,13,,115399,47286,1.7E+15,1,1
20231127,1.7E+15,9,1.7E+15,355912,47290,1.7E+15,1,1
20231127,1.7E+15,3,1.7E+15,153293,13067,1.68E+15,1,1
20230702,1.69E+15,3,1.69E+15,322536,10950,1.68E+15,1,0
20230702,1.69E+15,3,1.69E+15,715915,21793,1.69E+15,1,0
20230702,1.69E+15,9,1.69E+15,163696,14214,1.67E+15,1,0
20230702,1.69E+15,1,1.69E+15,102788,20708,1.69E+15,1,0
20230501,1.68E+15,1,1.68E+15,185364,15493,1.68E+15,1,0
20230501,1.68E+15,3,1.68E+15,232535,15493,1.68E+15,1,0
20230501,1.68E+15,16,,190526,43,1.68E+15,1,0
20230501,1.68E+15,6,1.68E+15,249426,8522,1.67E+15,1,0
20230501,1.68E+15,1,1.68E+15,152097,44,1.67E+15,1,0
20230501,1.68E+15,3,1.68E+15,160193,15777,1.68E+15,1,0
20230501,1.68E+15,3,1.68E+15,146836,15234,1.68E+15,1,0
20230501,1.68E+15,3,1.68E+15,154751,11697,1.68E+15,1,0
20230626,1.69E+15,3,1.69E+15,181349,21783,1.67E+15,1,0
20230626,1.69E+15,1,1.69E+15,487532,21761,1.69E+15,1,0
20230626,1.69E+15,1,1.69E+15,236289,21566,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,111461,21336,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,231731,1737,1.69E+15,1,0
20230626,1.69E+15,19,1.69E+15,1105845,1737,1.69E+15,1,0
20230626,1.69E+15,1,,116742,45,1.69E+15,1,0
20230605,1.69E+15,6,1.68E+15,161378,46,1.67E+15,1,0
20230605,1.69E+15,1,1.69E+15,483114,19095,1.69E+15,1,0
20230605,1.69E+15,2,1.69E+15,161026,10357,1.68E+15,1,0
20230605,1.69E+15,2,1.69E+15,1693814,17636,1.68E+15,2,0
20230526,1.69E+15,2,1.69E+15,106000,16919,1.68E+15,1,0
20230526,1.69E+15,1,1.69E+15,197660,5546,1.67E+15,1,0
20230526,1.69E+15,3,1.69E+15,215072,47,1.69E+15,1,0
20230526,1.69E+15,1,1.69E+15,221941,18315,1.69E+15,1,0
20230526,1.69E+15,1,1.69E+15,1307005,17299,1.68E+15,2,0
20230526,1.69E+15,6,1.68E+15,735,17707,1.68E+15,2,0
20230526,1.69E+15,6,1.68E+15,772896,15259,1.68E+15,2,0
20230726,1.69E+15,11,1.69E+15,67667,23699,1.69E+15,1,1
20230726,1.69E+15,13,1.69E+15,265697,24862,1.69E+15,1,1
20230726,1.69E+15,9,1.69E+15,236882,16037,1.68E+15,1,1
20230726,1.69E+15,3,1.69E+15,102667,16037,1.68E+15,1,1
20230726,1.69E+15,13,1.69E+15,177733,24818,1.67E+15,1,1
20230726,1.69E+15,11,1.69E+15,340901,15364,1.69E+15,1,1
20230726,1.69E+15,3,1.69E+15,355452,17994,1.67E+15,1,1
20230726,1.69E+15,1,1.69E+15,197368,24877,1.69E+15,1,1
20230612,1.69E+15,1,1.69E+15,172664,19764,1.69E+15,1,0
20230612,1.69E+15,3,1.69E+15,205603,19024,1.69E+15,1,0
20230612,1.69E+15,1,1.69E+15,362543,15313,1.68E+15,1,0
20230612,1.69E+15,3,1.69E+15,207189,2497,1.67E+15,1,0
20230703,1.69E+15,5,1.69E+15,153986,16341,1.68E+15,1,0
20230703,1.69E+15,3,1.69E+15,196068,17854,1.68E+15,1,0
20230703,1.69E+15,3,1.69E+15,202851,15425,1.68E+15,1,0
20230703,1.69E+15,3,1.69E+15,516383,22633,1.69E+15,1,0
20230703,1.69E+15,9,1.69E+15,244530,19392,1.69E+15,1,0
20230511,1.68E+15,3,1.68E+15,118222,16812,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,166032,2508,1.68E+15,1,0
20230511,1.68E+15,2,1.68E+15,119175,16327,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,137165,16762,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,147962,16733,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,102768,7366,1.67E+15,1,0
20230601,1.69E+15,3,1.69E+15,466734,18813,1.69E+15,1,0
20230601,1.69E+15,3,1.69E+15,150397,18744,1.69E+15,1,0
20230601,1.69E+15,6,1.69E+15,597124,15365,1.68E+15,1,0
20230601,1.69E+15,1,1.69E+15,221729,1742,1.69E+15,1,0
20230601,1.69E+15,2,1.69E+15,263083,10008,1.68E+15,1,0
20230601,1.69E+15,3,1.69E+15,833189,18506,1.69E+15,1,0
20230601,1.69E+15,3,1.69E+15,147988,18290,1.69E+15,1,0
20230601,1.69E+15,1,1.69E+15,279187,18191,1.68E+15,1,0
20230601,1.69E+15,1,1.69E+15,433862,17617,1.68E+15,1,0
20230601,1.69E+15,3,1.69E+15,151804,18888,1.69E+15,1,0
20230921,1.7E+15,1,1.7E+15,922965,34890,1.7E+15,2,1
20230921,1.7E+15,1,1.7E+15,75215,34787,1.7E+15,1,1
20230921,1.7E+15,5,1.7E+15,607517,34870,1.7E+15,1,1
20230921,1.7E+15,1,1.7E+15,331764,26310,1.67E+15,1,1
20230921,1.7E+15,1,1.7E+15,306838,34888,1.7E+15,1,1
20230626,1.69E+15,1,1.69E+15,92531,1958,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,114715,1958,1.69E+15,1,0
20230806,1.69E+15,1,1.69E+15,681097,25793,1.69E+15,2,1
20230806,1.69E+15,14,,257164,18941,1.68E+15,1,1
20230806,1.69E+15,1,1.69E+15,291194,16012,1.68E+15,1,1
20230806,1.69E+15,1,1.69E+15,379895,48,1.69E+15,1,1
20230806,1.69E+15,3,1.69E+15,270031,19062,1.69E+15,1,1
20230621,1.69E+15,3,1.69E+15,819882,9447,1.68E+15,1,0
20230528,1.69E+15,1,1.69E+15,283414,16163,1.68E+15,1,0
20230528,1.69E+15,9,1.69E+15,112609,2990,1.68E+15,1,0
20230617,1.69E+15,1,1.69E+15,220424,13063,1.68E+15,1,0
20230617,1.69E+15,1,1.69E+15,162697,20163,1.69E+15,1,0
20230715,1.69E+15,3,1.69E+15,272191,23494,1.69E+15,1,0
20230715,1.69E+15,3,,359576,49,1.69E+15,2,0
20230715,1.69E+15,3,1.69E+15,333091,23630,1.69E+15,2,0
20230715,1.69E+15,15,,1060761,50,1.69E+15,2,0
20230518,1.68E+15,3,1.68E+15,105501,51,1.68E+15,1,0
20230518,1.68E+15,1,,196492,52,1.68E+15,1,0
20230518,1.68E+15,1,1.68E+15,207634,16309,1.68E+15,1,0
20230518,1.68E+15,3,1.68E+15,510126,17491,1.68E+15,1,0
20230611,1.69E+15,2,1.69E+15,244,4532,1.67E+15,2,0
20230611,1.69E+15,3,1.69E+15,390190,12132,1.68E+15,1,0
20230604,1.69E+15,3,1.69E+15,286543,8596,1.67E+15,1,0
20230604,1.69E+15,1,1.69E+15,69,19038,1.69E+15,2,0
20230529,1.69E+15,1,1.69E+15,352692,18406,1.68E+15,1,0
20230529,1.69E+15,3,1.69E+15,178039,18575,1.68E+15,1,0
20231115,1.7E+15,1,1.7E+15,184608,35653,1.7E+15,1,1
20230512,1.68E+15,10,1.68E+15,52474,5577,1.67E+15,2,0
20230516,1.68E+15,1,1.68E+15,290190,17280,1.68E+15,1,0
20230516,1.68E+15,3,1.68E+15,115853,9551,1.68E+15,1,0
20230516,1.68E+15,1,1.68E+15,1790921,17237,1.68E+15,2,0
20230516,1.68E+15,1,1.68E+15,323777,13667,1.68E+15,2,0
20231010,1.7E+15,3,1.7E+15,150027,36626,1.7E+15,1,1
20231127,1.7E+15,1,1.7E+15,528567,47186,1.7E+15,2,1
20231127,1.7E+15,1,1.7E+15,653705,12834,1.68E+15,2,1
20231127,1.7E+15,1,1.7E+15,443,44061,1.7E+15,2,1
20231127,1.7E+15,1,1.7E+15,727,41789,1.7E+15,2,1
20231127,1.7E+15,3,1.7E+15,202499,2432,1.67E+15,1,1
20231127,1.7E+15,3,1.7E+15,1177785,47178,1.7E+15,1,1
20231127,1.7E+15,5,1.7E+15,162434,37497,1.7E+15,1,1
20231127,1.7E+15,3,1.7E+15,340933,45767,1.7E+15,1,1
20231127,1.7E+15,3,1.7E+15,343758,47196,1.7E+15,1,1
20230702,1.69E+15,5,1.69E+15,96594,17607,1.68E+15,1,0
20230702,1.69E+15,1,1.69E+15,297100,15451,1.68E+15,1,0
20230702,1.69E+15,16,,112100,53,1.69E+15,1,0
20230501,1.68E+15,1,1.68E+15,419473,14156,1.68E+15,1,0
20230501,1.68E+15,1,1.68E+15,373954,15780,1.68E+15,1,0
20230501,1.68E+15,8,1.68E+15,135890,54,1.68E+15,1,0
20230501,1.68E+15,1,1.68E+15,257666,15768,1.68E+15,1,0
20230501,1.68E+15,9,1.68E+15,257728,15791,1.68E+15,1,0
20230501,1.68E+15,3,1.68E+15,354552,4725,1.67E+15,1,0
20230626,1.69E+15,1,1.69E+15,291070,2497,1.67E+15,1,0
20230626,1.69E+15,1,1.69E+15,135812,20777,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,414103,21832,1.69E+15,1,0
20230626,1.69E+15,3,1.69E+15,392202,9860,1.68E+15,1,0
20230605,1.69E+15,1,1.69E+15,241165,14989,1.68E+15,1,0
20230605,1.69E+15,3,1.69E+15,204917,12883,1.68E+15,1,0
20230605,1.69E+15,1,1.69E+15,392456,17645,1.68E+15,1,0
20230605,1.69E+15,3,1.69E+15,554631,10008,1.68E+15,1,0
20230605,1.69E+15,1,1.69E+15,99562,16553,1.68E+15,1,0
20230605,1.69E+15,1,1.69E+15,420399,14913,1.68E+15,1,0
20230526,1.69E+15,3,1.69E+15,628834,14103,1.68E+15,1,0
20230526,1.69E+15,3,1.69E+15,422448,18255,1.69E+15,1,0
20230526,1.69E+15,3,1.69E+15,313329,18255,1.69E+15,1,0
20230526,1.69E+15,3,1.69E+15,302906,18304,1.69E+15,1,0
20230526,1.69E+15,3,1.68E+15,199405,17793,1.68E+15,1,0
20230526,1.69E+15,1,1.69E+15,1291121,18169,1.68E+15,2,0
20230526,1.69E+15,12,,1536077,55,1.69E+15,2,0
20230526,1.69E+15,16,,651317,56,1.69E+15,2,0
20230726,1.69E+15,1,1.69E+15,465951,24266,1.69E+15,1,1
20230726,1.69E+15,11,1.69E+15,182018,24266,1.69E+15,1,1
20230726,1.69E+15,3,1.69E+15,193593,24266,1.69E+15,1,1
20230726,1.69E+15,1,1.69E+15,327731,13011,1.67E+15,1,1
20230726,1.69E+15,9,1.69E+15,417296,1288,1.67E+15,1,1
20230726,1.69E+15,5,1.69E+15,5287318,24909,1.68E+15,1,1
20230726,1.69E+15,1,1.69E+15,418647,4624,1.69E+15,1,1
20230726,1.69E+15,1,1.69E+15,202197,24751,1.69E+15,1,1
20230726,1.69E+15,1,1.69E+15,147949,23814,1.69E+15,1,1
20230726,1.69E+15,1,1.69E+15,104168,21139,1.69E+15,1,1
20230612,1.69E+15,1,1.69E+15,305012,57,1.69E+15,1,0
20230612,1.69E+15,1,1.69E+15,251641,19009,1.69E+15,1,0
20230612,1.69E+15,1,1.69E+15,1468744,19689,1.69E+15,2,0
20230612,1.69E+15,3,1.69E+15,138788,12592,1.68E+15,2,0
20230612,1.69E+15,1,1.69E+15,235200,14664,1.68E+15,2,0
20230612,1.69E+15,1,1.69E+15,169331,1737,1.69E+15,1,0
20230612,1.69E+15,1,1.69E+15,357507,19760,1.69E+15,1,0
20230612,1.69E+15,6,,150497,58,1.69E+15,1,0
20230612,1.69E+15,1,1.69E+15,177288,14673,1.68E+15,1,0
20230703,1.69E+15,3,1.69E+15,220114,17382,1.68E+15,1,0
20230703,1.69E+15,3,1.69E+15,278040,22664,1.68E+15,1,0
20230703,1.69E+15,2,1.69E+15,253670,18170,1.68E+15,1,0
20230703,1.69E+15,1,1.69E+15,245061,17854,1.68E+15,1,0
20230703,1.69E+15,3,1.69E+15,113382,22626,1.69E+15,1,0
20230703,1.69E+15,5,1.68E+15,186525,14546,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,412691,9581,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,327414,16707,1.67E+15,1,0
20230511,1.68E+15,1,1.68E+15,159174,11160,1.68E+15,1,0
20230511,1.68E+15,3,1.68E+15,40584,59,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,184746,9174,1.67E+15,1,0
20230511,1.68E+15,6,1.68E+15,173828,15951,1.68E+15,1,0
20230511,1.68E+15,2,1.68E+15,327105,4550,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,239048,14516,1.68E+15,1,0
20230511,1.68E+15,1,1.68E+15,115128,15686,1.68E+15,1,0
20230601,1.69E+15,3,1.69E+15,232588,13653,1.68E+15,1,0
20230601,1.69E+15,3,1.69E+15,121390,1742,1.69E+15,1,0
20230601,1.69E+15,3,1.69E+15,654359,10389,1.68E+15,1,0
20230601,1.69E+15,3,1.69E+15,140405,15910,1.68E+15,1,0
20230601,1.69E+15,1,1.69E+15,133344,17854,1.68E+15,1,0
20230601,1.69E+15,3,1.69E+15,155026,17051,1.67E+15,1,0
20230921,1.7E+15,1,1.7E+15,81302,60,1.7E+15,2,1
20230921,1.7E+15,3,1.7E+15,272037,34308,1.7E+15,1,1
20230921,1.7E+15,1,1.7E+15,327,34525,1.7E+15,2,1
20230921,1.7E+15,1,1.7E+15,365827,34866,1.7E+15,2,1
